73, 236, 185
55, 235, 178
59, 239, 180
58, 235, 176
86, 238, 190
83, 234, 187
53, 234, 176
60, 232, 171
61, 236, 184
54, 235, 174
53, 235, 177
56, 236, 176
60, 236, 177
61, 241, 182
86, 234, 188
71, 238, 192
58, 235, 180
60, 232, 175
61, 236, 179
54, 235, 178
74, 235, 188
61, 237, 180
91, 234, 191
63, 237, 182
65, 233, 175
59, 235, 182
58, 234, 174
61, 240, 181
68, 234, 179
59, 239, 179
72, 234, 180
58, 235, 175
58, 238, 180
68, 235, 180
62, 236, 179
68, 238, 185
56, 236, 175
58, 233, 177
78, 236, 187
57, 235, 175
62, 239, 180
59, 235, 177
69, 237, 184
58, 234, 178
62, 240, 181
65, 236, 180
75, 235, 185
61, 236, 178
81, 236, 188
60, 235, 176
71, 234, 180
60, 238, 181
58, 233, 172
56, 235, 174
60, 239, 182
62, 239, 184
79, 238, 187
61, 240, 180
64, 236, 179
79, 238, 196
68, 234, 178
60, 242, 183
62, 242, 185
83, 236, 194
68, 238, 184
63, 239, 186
65, 231, 181
57, 234, 173
85, 234, 191
57, 235, 174
59, 235, 176
69, 237, 183
74, 234, 185
59, 238, 177
65, 238, 188
67, 238, 190
58, 237, 178
72, 237, 185
61, 235, 181
61, 239, 179
62, 235, 177
60, 238, 180
68, 237, 183
57, 234, 177
70, 237, 185
71, 237, 190
66, 236, 181
64, 236, 178
57, 237, 178
80, 236, 187
73, 235, 177
65, 235, 178
89, 238, 191
65, 238, 183
69, 236, 182
71, 236, 184
61, 239, 183
65, 239, 184
63, 239, 185
76, 234, 186
57, 234, 172
62, 238, 186
90, 237, 190
84, 238, 189
71, 237, 185
58, 236, 177
61, 242, 184
93, 234, 190
54, 236, 175
75, 237, 193
61, 238, 177
67, 235, 184
93, 237, 191
67, 238, 189
58, 237, 177
51, 236, 175
61, 239, 178
62, 238, 181
60, 230, 171
65, 234, 176
64, 238, 187
57, 237, 177
62, 241, 182
59, 237, 179
67, 235, 179
62, 242, 183
61, 238, 181
59, 238, 180
73, 237, 185
67, 238, 184
69, 236, 181
60, 237, 178
62, 237, 180
55, 236, 178
58, 236, 176
72, 235, 181
61, 242, 183
64, 238, 182
63, 242, 185
66, 238, 184
82, 235, 187
64, 239, 183
63, 235, 182
68, 236, 180
69, 238, 185
60, 237, 182
62, 237, 184
57, 236, 175
59, 236, 177
73, 236, 184
75, 236, 186
50, 235, 174
72, 235, 185
60, 230, 170
64, 238, 186
59, 237, 178
52, 236, 176
101, 239, 194
61, 238, 180
58, 232, 178
64, 234, 184
61, 241, 181
60, 237, 177
76, 237, 186
55, 236, 177
57, 236, 179
72, 235, 180
66, 238, 183
72, 236, 181
67, 237, 183
54, 235, 177
62, 236, 183
61, 237, 179
70, 236, 181
62, 233, 177
63, 237, 181
60, 236, 180
69, 235, 179
69, 238, 184
60, 237, 181
88, 234, 193
73, 236, 183
77, 236, 184
59, 236, 176
79, 236, 186
87, 235, 189
58, 235, 174
94, 237, 191
58, 238, 179
82, 235, 190
62, 236, 178
61, 237, 183
59, 232, 174
78, 236, 186
60, 240, 182
64, 234, 183
66, 234, 185
65, 236, 179
52, 234, 173
58, 235, 178
61, 233, 181
61, 236, 177
63, 236, 179
67, 237, 182
61, 236, 186
65, 240, 185
60, 236, 179
60, 239, 181
65, 243, 186
59, 235, 180
126, 246, 222
118, 249, 223
129, 246, 220
118, 241, 219
118, 252, 228
115, 248, 225
128, 239, 212
126, 242, 215
119, 251, 228
138, 240, 210
119, 244, 216
121, 247, 223
117, 250, 225
120, 248, 219
121, 248, 224
133, 239, 215
130, 246, 221
116, 247, 224
123, 245, 219
125, 245, 221
119, 251, 223
125, 246, 222
126, 245, 221
138, 240, 214
121, 247, 218
130, 242, 219
120, 248, 223
120, 240, 219
126, 246, 221
118, 252, 227
115, 248, 224
132, 244, 222
123, 248, 225
126, 242, 214
141, 244, 209
119, 247, 220
118, 248, 225
115, 244, 222
118, 251, 227
125, 242, 215
125, 234, 211
130, 239, 208
124, 244, 218
118, 247, 220
119, 243, 218
124, 247, 223
126, 241, 213
131, 246, 220
129, 241, 211
122, 240, 218
121, 244, 221
122, 251, 227
147, 246, 228
136, 243, 222
119, 247, 224
137, 244, 211
117, 241, 219
133, 239, 209
147, 242, 212
120, 251, 224
128, 241, 211
117, 242, 220
131, 245, 223
113, 245, 224
123, 248, 224
118, 247, 224
121, 251, 228
127, 245, 221
131, 246, 224
116, 250, 228
113, 246, 225
142, 244, 223
115, 243, 220
119, 246, 223
135, 244, 213
133, 242, 219
116, 242, 220
142, 248, 229
118, 251, 226
120, 243, 215
114, 246, 224
145, 248, 213
126, 244, 218
124, 244, 217
142, 247, 215
124, 247, 222
131, 246, 219
126, 245, 219
116, 249, 227
134, 239, 206
145, 241, 209
121, 246, 220
119, 249, 223
137, 236, 215
123, 247, 222
124, 243, 220
121, 250, 226
119, 242, 220
113, 245, 223
137, 239, 216
115, 247, 226
118, 247, 223
117, 248, 226
116, 249, 222
132, 239, 208
128, 244, 220
120, 239, 217
118, 242, 220
140, 240, 213
114, 245, 222
117, 245, 220
118, 251, 225
142, 243, 217
136, 246, 217
138, 238, 215
133, 245, 219
126, 244, 217
130, 233, 212
114, 248, 223
116, 248, 225
113, 244, 222
140, 244, 215
121, 245, 218
125, 243, 217
118, 250, 228
130, 240, 210
144, 247, 228
127, 241, 213
117, 247, 224
144, 240, 216
143, 248, 214
115, 249, 226
137, 239, 206
126, 243, 216
132, 246, 219
125, 239, 215
117, 248, 225
124, 246, 220
121, 245, 222
126, 247, 222
123, 243, 219
128, 240, 212
119, 252, 228
142, 243, 216
119, 241, 218
125, 247, 223
118, 246, 221
122, 246, 222
132, 237, 214
120, 246, 223
116, 249, 225
125, 243, 216
114, 247, 226
144, 244, 213
129, 246, 219
133, 241, 216
130, 240, 209
124, 245, 219
115, 249, 225
141, 241, 216
136, 240, 216
114, 248, 226
129, 239, 215
137, 242, 216
142, 238, 217
121, 245, 221
119, 248, 221
118, 242, 218
117, 251, 225
117, 243, 221
138, 245, 216
120, 252, 224
122, 245, 221
126, 242, 218
125, 246, 221
126, 243, 219
118, 246, 220
120, 246, 222
127, 236, 213
115, 245, 222
117, 250, 228
136, 244, 217
119, 248, 225
126, 246, 220
114, 247, 225
118, 249, 221
123, 245, 222
127, 243, 221
123, 246, 223
115, 249, 224
119, 247, 219
135, 245, 218
136, 244, 212
118, 248, 224
115, 244, 221
129, 245, 221
133, 239, 213
118, 249, 225
120, 249, 227
138, 244, 210
122, 245, 220
115, 248, 227
128, 239, 214
131, 235, 213
116, 250, 223
117, 246, 221
132, 240, 218
124, 237, 214
119, 247, 223
136, 243, 221
116, 243, 220
117, 250, 227
120, 248, 221
128, 246, 221
130, 246, 223
123, 245, 221
120, 241, 218
115, 248, 222
134, 244, 222
124, 244, 221
119, 251, 225
116, 250, 227
113, 246, 224
122, 248, 225
127, 246, 221
117, 250, 222
120, 248, 225
142, 248, 228
134, 243, 216
135, 247, 226
114, 246, 223
115, 247, 221
118, 244, 221
146, 242, 216
121, 247, 224
140, 240, 208
124, 243, 219
142, 241, 211
125, 245, 222
126, 244, 221
124, 244, 220
115, 247, 225
122, 247, 223
119, 243, 220
126, 241, 215
138, 242, 216
116, 250, 226
113, 246, 223
126, 245, 222
120, 244, 218
132, 239, 207
130, 242, 220
143, 244, 215
123, 244, 220
118, 251, 224
139, 245, 224
119, 250, 227
128, 241, 213
122, 247, 218
129, 241, 217
120, 247, 224
115, 246, 224
140, 240, 216
125, 244, 217
122, 243, 216
118, 251, 228
122, 235, 212
128, 241, 217
115, 247, 224
140, 247, 215
127, 242, 213
117, 248, 224
134, 238, 216
120, 247, 219
121, 246, 222
116, 245, 222
122, 243, 220
127, 241, 216
119, 250, 226
114, 246, 221
121, 250, 228
128, 241, 212
135, 239, 207
135, 239, 216
134, 246, 224
122, 246, 221
127, 245, 222
124, 246, 223
120, 247, 223
137, 246, 217
118, 250, 226
115, 246, 223
132, 245, 217
126, 240, 213
131, 244, 218
117, 247, 222
135, 239, 211
129, 240, 210
123, 240, 216
136, 241, 216
143, 240, 216
128, 244, 217
131, 240, 216
128, 247, 222
129, 243, 220
142, 239, 217
119, 246, 219
120, 250, 223
121, 246, 221
133, 241, 219
139, 243, 216
123, 244, 218
125, 244, 220
123, 247, 223
137, 238, 216
133, 245, 216
115, 249, 228
148, 244, 217
120, 246, 221
124, 246, 222
116, 249, 223
128, 244, 221
118, 250, 225
115, 246, 222
120, 250, 227
137, 246, 225
117, 251, 228
134, 245, 218
116, 244, 220
113, 243, 222
123, 246, 222
133, 244, 215
116, 248, 226
128, 243, 215
117, 240, 218
118, 246, 223
115, 242, 220
142, 238, 215
119, 245, 217
127, 244, 220
131, 240, 215
120, 250, 222
124, 245, 221
115, 248, 226
114, 244, 222
123, 246, 217
115, 249, 227
116, 248, 221
132, 240, 217
123, 242, 219
122, 238, 215
119, 240, 219
114, 247, 223
136, 247, 226
125, 242, 217
116, 247, 225
120, 249, 221
123, 245, 220
127, 243, 219
130, 239, 210
123, 246, 221
129, 242, 218
121, 249, 225
119, 241, 219
118, 248, 222
132, 241, 212
139, 243, 214
144, 247, 219
144, 250, 221
128, 242, 208
127, 247, 211
125, 247, 210
128, 243, 209
130, 243, 211
124, 241, 209
122, 244, 212
125, 245, 212
129, 246, 215
127, 243, 209
128, 239, 207
130, 239, 209
126, 242, 210
118, 245, 211
129, 242, 208
132, 240, 211
143, 242, 214
123, 249, 212
145, 242, 216
123, 241, 208
118, 248, 212
134, 240, 209
135, 247, 215
132, 243, 212
126, 246, 212
116, 247, 210
125, 242, 211
132, 244, 213
149, 243, 216
144, 242, 216
118, 244, 210
129, 241, 207
124, 248, 211
124, 240, 207
127, 246, 214
133, 242, 211
135, 244, 214
124, 241, 208
119, 248, 212
122, 244, 211
114, 247, 212
147, 242, 217
138, 247, 217
123, 245, 209
124, 244, 209
122, 247, 212
126, 242, 209
131, 246, 211
126, 245, 211
128, 245, 213
131, 238, 206
123, 241, 207
125, 241, 209
140, 248, 214
127, 239, 206
137, 247, 216
126, 246, 211
130, 246, 215
123, 245, 213
128, 241, 211
134, 244, 214
143, 251, 221
141, 243, 216
126, 241, 208
118, 244, 209
130, 245, 210
143, 244, 217
126, 244, 209
125, 248, 212
144, 242, 210
132, 246, 216
126, 245, 210
128, 245, 212
122, 240, 208
138, 243, 214
125, 244, 210
129, 244, 211
116, 246, 212
133, 245, 215
126, 244, 213
137, 239, 207
124, 244, 212
127, 245, 211
118, 244, 208
127, 246, 212
122, 239, 207
120, 247, 212
115, 246, 212
123, 244, 212
135, 246, 212
130, 241, 207
125, 248, 211
139, 240, 213
125, 243, 208
143, 243, 216
121, 246, 210
124, 242, 209
141, 238, 207
121, 238, 206
133, 241, 208
131, 244, 211
125, 244, 209
129, 244, 210
128, 240, 208
131, 245, 212
128, 241, 209
126, 244, 212
129, 239, 207
122, 246, 209
127, 245, 210
120, 246, 210
143, 240, 209
133, 237, 206
127, 248, 212
128, 244, 210
130, 244, 212
122, 239, 206
125, 243, 212
115, 246, 211
119, 246, 212
127, 240, 207
142, 243, 216
147, 241, 209
127, 241, 208
117, 247, 210
126, 243, 211
135, 242, 213
118, 246, 212
122, 246, 213
127, 244, 209
136, 241, 213
143, 243, 215
121, 246, 209
124, 242, 208
121, 238, 205
119, 249, 212
125, 244, 208
128, 240, 207
123, 247, 211
120, 243, 208
147, 244, 218
128, 243, 208
129, 239, 206
123, 242, 208
124, 246, 210
134, 241, 209
121, 245, 212
128, 244, 209
130, 244, 211
126, 247, 212
120, 247, 210
123, 243, 209
129, 243, 212
115, 246, 210
127, 240, 206
134, 245, 215
138, 245, 216
122, 245, 212
134, 242, 209
123, 246, 210
125, 246, 212
120, 245, 212
141, 241, 211
138, 248, 217
136, 240, 211
138, 240, 213
123, 239, 207
122, 246, 212
124, 246, 214
136, 241, 212
138, 241, 214
124, 245, 209
127, 243, 212
129, 242, 211
138, 240, 208
148, 243, 217
138, 241, 209
124, 241, 207
129, 245, 212
131, 240, 207
144, 243, 215
119, 248, 211
122, 244, 210
125, 245, 210
130, 239, 207
126, 242, 208
118, 245, 209
117, 246, 212
133, 244, 211
122, 248, 212
126, 243, 209
123, 239, 206
149, 244, 219
120, 248, 212
131, 239, 206
139, 242, 210
126, 246, 210
123, 245, 212
121, 247, 211
130, 242, 212
129, 245, 211
137, 244, 214
121, 248, 212
135, 247, 217
126, 246, 214
125, 245, 209
142, 249, 220
130, 239, 206
122, 247, 210
124, 247, 212
126, 245, 209
128, 245, 211
119, 244, 208
122, 240, 207
141, 244, 211
131, 242, 211
139, 241, 214
133, 242, 213
120, 248, 211
137, 236, 205
133, 239, 207
125, 245, 213
127, 243, 210
132, 239, 207
127, 246, 211
121, 247, 210
143, 241, 210
132, 243, 213
144, 249, 220
151, 244, 219
143, 245, 216
142, 241, 215
115, 247, 211
129, 240, 207
138, 242, 211
128, 245, 210
118, 244, 211
130, 245, 212
124, 248, 212
135, 243, 214
119, 247, 212
133, 242, 212
137, 247, 213
124, 243, 209
116, 246, 210
133, 245, 213
123, 248, 212
123, 240, 208
124, 244, 210
118, 247, 212
127, 245, 209
136, 242, 213
126, 245, 212
135, 243, 209
134, 247, 212
132, 239, 206
127, 246, 210
143, 241, 209
131, 241, 209
133, 241, 211
117, 245, 209
125, 244, 212
129, 244, 213
127, 241, 207
138, 246, 217
153, 244, 220
148, 244, 218
127, 242, 208
132, 246, 213
124, 247, 210
127, 245, 213
130, 245, 211
135, 243, 213
128, 244, 213
137, 243, 215
145, 244, 217
124, 243, 208
132, 242, 211
134, 242, 213
116, 246, 209
136, 238, 206
138, 246, 212
130, 241, 209
123, 248, 211
126, 244, 210
123, 240, 207
139, 247, 218
134, 238, 206
154, 246, 220
